relative_path,filename,extension,input_stage,normalization,mean_r,mean_g,mean_b,std_r,std_g,std_b,image_size,input_mode,status
Recyclable/cans_all_type/aluminum-cans-at-the-bottom-of-a-recycling-bin-EKXJ4B.png,aluminum-cans-at-the-bottom-of-a-recycling-bin-EKXJ4B.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-cans-collected-for-recycling-center-AP5B7K.png,aluminum-cans-collected-for-recycling-center-AP5B7K.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-cans-e1453526631407.png,aluminum-cans-e1453526631407.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-cans-for-recycling.png,aluminum-cans-for-recycling.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-cans-iStock-1148755120.png,aluminum-cans-iStock-1148755120.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-cans-in-recycling-bin-C3W0CR.png,aluminum-cans-in-recycling-bin-C3W0CR.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-cans-in-recycling-kon-tum-vietnam-KJJ5CJ.png,aluminum-cans-in-recycling-kon-tum-vietnam-KJJ5CJ.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-cans-p4bj2zq8ghz8sr6olvxa68f6em8uc1rra8lni6kazw-fbe6b699.png,aluminum-cans-p4bj2zq8ghz8sr6olvxa68f6em8uc1rra8lni6kazw-fbe6b699.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-cans.png,aluminum-cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-recycling.png,aluminum-recycling.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-recycling2.png,aluminum-recycling2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum_materials_picture_ff_web_area.png,aluminum_materials_picture_ff_web_area.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/andy-warhol-campbells-soup-can-p6n2ahitn7by8xzm9ejbqveo3bossv8zcpihwi57pw.png,andy-warhol-campbells-soup-can-p6n2ahitn7by8xzm9ejbqveo3bossv8zcpihwi57pw.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/april-11-2020-halifax-canada-campbells-heinz-and-no-name-brand-canned-soups-2BK87NC.png,april-11-2020-halifax-canada-campbells-heinz-and-no-name-brand-canned-soups-2BK87NC.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/assorted-cans-campbell-s-brand-soup-shopping-cart-assorted-cans-campbell-s-brand-soup-151033750.png,assorted-cans-campbell-s-brand-soup-shopping-cart-assorted-cans-campbell-s-brand-soup-151033750.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/b7objects_household001.png,b7objects_household001.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/bd81ae39b970475bae9524c6018794aa_0_0.png,bd81ae39b970475bae9524c6018794aa_0_0.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/beer-5215845_1280.png,beer-5215845_1280.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/beer-can-scrap.png,beer-can-scrap.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/best-progresso-soup-flavors.png,best-progresso-soup-flavors.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/bev-can-by-size.png,bev-can-by-size.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/bev20can.png,bev20can.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/beverage-can-architecture.png,beverage-can-architecture.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/beverage20drink20cans.png,beverage20drink20cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/big-tin-can-with-copy-space-isolated-on-white-background-HE441H.png,big-tin-can-with-copy-space-isolated-on-white-background-HE441H.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/c0469750-800px-wm.png,c0469750-800px-wm.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/can-1957735_1920.png,can-1957735_1920.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/can-lifecycle.png,can-lifecycle.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/can-shortages.png,can-shortages.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/can-sizes.png,can-sizes.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/canned-food-961779-1.png,canned-food-961779-1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/canned-food-fish-1200x628-facebook-1200x628.png,canned-food-fish-1200x628-facebook-1200x628.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/canned-food_0.png,canned-food_0.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/canned-food_wide-e18ed729392a8ac2763dff282529fe7bc0e834b9-s1400-c100.png,canned-food_wide-e18ed729392a8ac2763dff282529fe7bc0e834b9-s1400-c100.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/canned-pumpkin-can-1296x728-body.png,canned-pumpkin-can-1296x728-body.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/cd28515cb9fbaf5589376da505766a8f.png,cd28515cb9fbaf5589376da505766a8f.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/coca-cola-07.png,coca-cola-07.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/collected-tin-cans-vietnam-AF9KEP.png,collected-tin-cans-vietnam-AF9KEP.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/crumpled-aluminum-can-2022-06-02-17-14-48-utc-scaled.png,crumpled-aluminum-can-2022-06-02-17-14-48-utc-scaled.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/crumpled-aluminum-can-empty-can-aluminum-can-isolated-white-background_38335-161.png,crumpled-aluminum-can-empty-can-aluminum-can-isolated-white-background_38335-161.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/crushed-aluminium-drinks-cans-in-a-recycling-basket-2A927XT.png,crushed-aluminium-drinks-cans-in-a-recycling-basket-2A927XT.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/crushed-tin-can-isolated-2BY4XX9.png,crushed-tin-can-isolated-2BY4XX9.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/depositphotos_151711104-stock-photo-canned-food-3d-render.png,depositphotos_151711104-stock-photo-canned-food-3d-render.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/depositphotos_437224758-stock-photo-recycle-empty-cans-tin-food.png,depositphotos_437224758-stock-photo-recycle-empty-cans-tin-food.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/depositphotos_524542642-stock-photo-tin-can-preserve-food-template.png,depositphotos_524542642-stock-photo-tin-can-preserve-food-template.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/depositphotos_537407962-stock-photo-ukraine-chernivtsi-november-pile-garbage.png,depositphotos_537407962-stock-photo-ukraine-chernivtsi-november-pile-garbage.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/depositphotos_76684561-stock-photo-ho-chi-minh-city-vietnam.png,depositphotos_76684561-stock-photo-ho-chi-minh-city-vietnam.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/di-steel-2-new-6.png,di-steel-2-new-6.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/eaw-thailand-may-empty-recycling-close-up-view-waste-disposal-site-151705209.png,eaw-thailand-may-empty-recycling-close-up-view-waste-disposal-site-151705209.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/empty-aluminium-drinks-cans-recycling-rostov-don-russia-172776163.png,empty-aluminium-drinks-cans-recycling-rostov-don-russia-172776163.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/empty-beverage-cans.png,empty-beverage-cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/empty-food-cans-recycling-19652090.png,empty-food-cans-recycling-19652090.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/empty-metal-cans-23939723.png,empty-metal-cans-23939723.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/empty-tin-can-isolated-on-a-white-background-metallic-food-container-2BWM655.png,empty-tin-can-isolated-on-a-white-background-metallic-food-container-2BWM655.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/empty-tin-cans-17610861.png,empty-tin-cans-17610861.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/empty-tin-cans-8572637.png,empty-tin-cans-8572637.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/empty-used-aluminium-cans-ready-recycling-close-up-172409365.png,empty-used-aluminium-cans-ready-recycling-close-up-172409365.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/evgeny-karchevsky-k1tUxfs8JYY-unsplash-2.png,evgeny-karchevsky-k1tUxfs8JYY-unsplash-2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/f2682342b94143bdbaac90802452fa81_0_0.png,f2682342b94143bdbaac90802452fa81_0_0.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/family-size-cans-display-supermarket-company-was-founded-now-sells-157288625.png,family-size-cans-display-supermarket-company-was-founded-now-sells-157288625.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/food-can.png,food-can.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/food-tin-can-on-white-CYBBCA.png,food-tin-can-on-white-CYBBCA.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/food-tin-can_01.png,food-tin-can_01.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/fss-empty-cans.png,fss-empty-cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/g-eco-friendly-concept-recyclable-metal-waste-and-zero-waste-concept-2K0FCNX.png,g-eco-friendly-concept-recyclable-metal-waste-and-zero-waste-concept-2K0FCNX.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/garbage-tin-can-icon-cartoon-style-vector-27372731.png,garbage-tin-can-icon-cartoon-style-vector-27372731.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/gh-052720-best-healthy-canned-soups-1590698072.png,gh-052720-best-healthy-canned-soups-1590698072.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/ghows-PJ-3530caa6-cb6f-4a83-e053-0100007f7d97-e82199ad.png,ghows-PJ-3530caa6-cb6f-4a83-e053-0100007f7d97-e82199ad.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/haultail-What-is-the-effect-of-aluminum-beverage-cans-on-the-environment.png,haultail-What-is-the-effect-of-aluminum-beverage-cans-on-the-environment.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/healthy-canned-soups-amy-s-black-bean.png,healthy-canned-soups-amy-s-black-bean.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/healthy-canned-soups-campbell-s-chunky-heart-healthy-clam-chowder.png,healthy-canned-soups-campbell-s-chunky-heart-healthy-clam-chowder.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/healthy-canned-soups-campbells-98-percent-fat-free-broccoli-cheese.png,healthy-canned-soups-campbells-98-percent-fat-free-broccoli-cheese.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/hed-crushed-discarded-empty-soft-drink-or-soda-aluminum-beverage-cans-R3DYM6.png,hed-crushed-discarded-empty-soft-drink-or-soda-aluminum-beverage-cans-R3DYM6.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/how-to-recycle-aluminum-cans.png,how-to-recycle-aluminum-cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/hpm_0000_0002_0_img0010.png,hpm_0000_0002_0_img0010.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/iStock-882176684-recycle-cans.png,iStock-882176684-recycle-cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/image28.png,image28.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/image29.png,image29.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/imageedit_8_7934311890.png,imageedit_8_7934311890.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/img_171534713499.png,img_171534713499.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/img_kaitori02.png,img_kaitori02.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/imgbin-beer-recycling-bottle-beverage-can-waste-container-n16Eb9uEgizMUQNdZ2pyKAidT.png,imgbin-beer-recycling-bottle-beverage-can-waste-container-n16Eb9uEgizMUQNdZ2pyKAidT.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/ith-water-drops-metallic-cans-for-beer-soda-lemonade-juice-energy-1271352472.png,ith-water-drops-metallic-cans-for-beer-soda-lemonade-juice-energy-1271352472.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/l-intro-1653069533.png,l-intro-1653069533.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/maxres2.png,maxres2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/maxresdefault.png,maxresdefault.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/maxresdefault2.png,maxresdefault2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/mbers_target_to_achieve_70_per_cent_aluminium_can_recycling_rate_by_2030_0_0.png,mbers_target_to_achieve_70_per_cent_aluminium_can_recycling_rate_by_2030_0_0.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/metal-aluminum-cans-non-biodegradable-600w-2016354857.png,metal-aluminum-cans-non-biodegradable-600w-2016354857.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/metal-aluminum-cans-non-biodegradable-600w-2016354890.png,metal-aluminum-cans-non-biodegradable-600w-2016354890.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/metal-cans-for-recycling.png,metal-cans-for-recycling.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/metal-tin-can-isolated-food-lying-its-side-composition-over-white-background-74439654.png,metal-tin-can-isolated-food-lying-its-side-composition-over-white-background-74439654.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/ns-to-be-used-for-storage-of-products-are-being-displayed-in-the-expo-RXCE9N.png,ns-to-be-used-for-storage-of-products-are-being-displayed-in-the-expo-RXCE9N.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/old-canned-soup.png,old-canned-soup.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/p0c972tq.png,p0c972tq.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/paint_cats.png,paint_cats.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/pixnio-198357.png,pixnio-198357.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/plastic-can-c.png,plastic-can-c.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/plastic-waste-and-other-recylable-items-1080x675.png,plastic-waste-and-other-recylable-items-1080x675.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/png-clipart-aluminum-can-recycling-bin-rubbish-bins-waste-paper-baskets-others-recycling-waste.png,png-clipart-aluminum-can-recycling-bin-rubbish-bins-waste-paper-baskets-others-recycling-waste.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/png-transparent-fizzy-drinks-aluminum-can-sprite-coca-cola-jarritos-sprite-recycling-waste-cola.png,png-transparent-fizzy-drinks-aluminum-can-sprite-coca-cola-jarritos-sprite-recycling-waste-cola.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/pngtree-aluminum-cans-crushed-for-recycling-waste-reuse-material-photo-image_902933.png,pngtree-aluminum-cans-crushed-for-recycling-waste-reuse-material-photo-image_902933.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/pouqoxmmx1.png,pouqoxmmx1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/preston-england-close-up-on-crushed-food-cans-drinks-cans-and-sweets-EY997A.png,preston-england-close-up-on-crushed-food-cans-drinks-cans-and-sweets-EY997A.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
